Date,Price,Carga,Eolica
2016-07-02 20:00:00,104.12,10056.375,4292.467
2016-07-02 21:00:00,104.12,9873.74,4550.635
2016-07-02 22:00:00,104.12,9600.593,4465.407
2016-07-02 23:00:00,104.12,9296.348,4391.801
2016-07-03 00:00:00,79.62,8921.304,4242.617
2016-07-03 01:00:00,79.62,8598.804,4135.752
2016-07-03 02:00:00,79.62,8399.54999999,4090.912
2016-07-03 03:00:00,79.62,8214.121,4121.232
2016-07-03 04:00:00,79.62,8179.543,4019.083
2016-07-03 05:00:00,79.62,7931.309,3892.944
2016-07-03 06:00:00,79.62,7368.934,3776.051
2016-07-03 07:00:00,79.62,7461.63599999,4078.09
2016-07-03 08:00:00,79.62,7704.92999999,4550.151
2016-07-03 09:00:00,79.62,7833.856,4747.232
2016-07-03 10:00:00,79.62,7968.05399999,4939.682
2016-07-03 11:00:00,79.62,8078.378,4941.58
2016-07-03 12:00:00,79.62,8116.06599999,4960.485
2016-07-03 13:00:00,79.62,8138.37099999,4849.009
2016-07-03 14:00:00,79.62,8151.892,4683.688
2016-07-03 15:00:00,79.62,8166.60199999,4416.044
2016-07-03 16:00:00,79.62,8216.56599999,4189.733
2016-07-03 17:00:00,104.12,8995.838,3850.434
2016-07-03 18:00:00,104.12,10160.163,3636.56
2016-07-03 19:00:00,104.12,9990.772,3809.421
2016-07-03 20:00:00,104.12,9820.165,3984.041
2016-07-03 21:00:00,104.12,9757.507,3987.885
2016-07-03 22:00:00,79.62,9539.31,3719.43
2016-07-03 23:00:00,79.62,9176.753,3471.63
2016-07-04 00:00:00,79.62,8791.36099999,3470.018
2016-07-04 01:00:00,79.62,8529.218,3389.002
2016-07-04 02:00:00,79.62,8348.669,3359.895
2016-07-04 03:00:00,79.62,8199.704,3610.05
2016-07-04 04:00:00,79.62,8166.63799999,3581.798
2016-07-04 05:00:00,79.62,8026.713,3640.44
2016-07-04 06:00:00,79.62,7874.149,3443.202
2016-07-04 07:00:00,104.12,8714.75,3533.502
2016-07-04 08:00:00,104.12,9635.54899999,4064.54
2016-07-04 09:00:00,104.12,10106.206,4424.571
2016-07-04 10:00:00,104.12,10389.25799999,4439.685
2016-07-04 11:00:00,104.12,10243.312,4549.941
2016-07-04 12:00:00,104.12,9981.051,4649.391
2016-07-04 13:00:00,104.12,10172.15,4602.345
2016-07-04 14:00:00,104.12,10333.29,4466.57
2016-07-04 15:00:00,104.12,10274.18,4562.647
2016-07-04 16:00:00,104.12,10006.60599999,4548.865
2016-07-04 17:00:00,104.12,9810.195,4154.846
2016-07-04 18:00:00,104.12,10171.24699999,3921.645
2016-07-04 19:00:00,104.12,9933.71799999,3914.127
2016-07-04 20:00:00,104.12,9804.91699999,3885.35
2016-07-04 21:00:00,104.12,10133.128,3900.396
2016-07-04 22:00:00,104.12,9942.47,3774.492
2016-07-04 23:00:00,104.12,9461.913,3836.148
2016-07-05 00:00:00,79.62,9024.269,3914.006
2016-07-05 01:00:00,79.62,8661.806,3856.262
2016-07-05 02:00:00,79.62,8533.45499999,3756.328
2016-07-05 03:00:00,79.62,8434.096,3687.576
2016-07-05 04:00:00,79.62,8440.85399999,3578.334
2016-07-05 05:00:00,79.62,8356.154,3613.061
2016-07-05 06:00:00,79.62,8119.42999999,3492.39
2016-07-05 07:00:00,104.12,8782.39499999,3667.776
2016-07-05 08:00:00,104.12,9546.091,3970.925
2016-07-05 09:00:00,104.12,10035.896,3994.322
2016-07-05 10:00:00,104.12,10345.32699999,3772.379
2016-07-05 11:00:00,104.12,10246.13699999,3624.167
2016-07-05 12:00:00,104.12,9996.87,3495.348
2016-07-05 13:00:00,104.12,10259.521,3525.639
2016-07-05 14:00:00,104.12,10462.75,3391.286
2016-07-05 15:00:00,104.12,10398.37699999,3527.687
2016-07-05 16:00:00,104.12,10187.958,3513.693
2016-07-05 17:00:00,104.12,9919.002,3515.823
2016-07-05 18:00:00,104.12,10236.125,3701.108
2016-07-05 19:00:00,104.12,9906.28099999,4152.709
2016-07-05 20:00:00,104.12,9728.991,4123.554
2016-07-05 21:00:00,104.12,10215.704,4111.58
2016-07-05 22:00:00,104.12,10045.70899999,4184.957
2016-07-05 23:00:00,104.12,9538.382,3975.99
2016-07-06 00:00:00,79.62,9100.95799999,4012.704
2016-07-06 01:00:00,79.62,8771.98599999,3919.152
2016-07-06 02:00:00,79.62,8600.67,3724.582
2016-07-06 03:00:00,79.62,8487.367,3714.891
2016-07-06 04:00:00,79.62,8469.54,3794.515
2016-07-06 05:00:00,79.62,8406.856,3593.43
2016-07-06 06:00:00,79.62,8232.659,3431.853
2016-07-06 07:00:00,104.12,9006.14,3650.846
2016-07-06 08:00:00,104.12,9854.829,3833.698
2016-07-06 09:00:00,104.12,10183.999,3778.13
2016-07-06 10:00:00,104.12,10439.517,3640.384
2016-07-06 11:00:00,104.12,10370.82,3155.435
2016-07-06 12:00:00,104.12,10065.508,3078.116
2016-07-06 13:00:00,104.12,10318.844,2715.635
2016-07-06 14:00:00,104.12,10553.234,2086.826
2016-07-06 15:00:00,104.12,10499.521,1713.377
2016-07-06 16:00:00,104.12,10296.127,1761.244
2016-07-06 17:00:00,104.12,10210.46,1786.753
2016-07-06 18:00:00,104.12,10503.27899999,1950.865
2016-07-06 19:00:00,104.12,10138.466,2338.94
2016-07-06 20:00:00,104.12,9990.03099999,2467.838
2016-07-06 21:00:00,104.12,10466.519,2517.616
2016-07-06 22:00:00,104.12,10287.47699999,2521.949
2016-07-06 23:00:00,104.12,9825.45999999,2525.393
2016-07-07 00:00:00,79.62,9295.387,2857.712
2016-07-07 01:00:00,79.62,8969.838,2880.41
2016-07-07 02:00:00,79.62,8759.369,2793.751
2016-07-07 03:00:00,79.62,8636.348,2742.766
2016-07-07 04:00:00,79.62,8610.653,2741.868
2016-07-07 05:00:00,79.62,8502.526,2739.109
2016-07-07 06:00:00,79.62,8293.809,2549.476
2016-07-07 07:00:00,104.12,9075.466,2541.731
2016-07-07 08:00:00,104.12,9904.478,2753.497
2016-07-07 09:00:00,104.12,10358.697,2627.364
2016-07-07 10:00:00,104.12,10680.901,2359.74
2016-07-07 11:00:00,104.12,10611.597,2297.664
2016-07-07 12:00:00,104.12,10455.706,2308.9
2016-07-07 13:00:00,104.12,10688.865,2330.727
2016-07-07 14:00:00,104.12,10837.364,2343.786
2016-07-07 15:00:00,104.12,10765.62599999,2395.424
2016-07-07 16:00:00,104.12,10472.37699999,2512.513
2016-07-07 17:00:00,104.12,10167.314,2669.493
2016-07-07 18:00:00,104.12,10530.633,2911.259
2016-07-07 19:00:00,104.12,10299.953,3042.833
2016-07-07 20:00:00,104.12,10096.32699999,2941.902
2016-07-07 21:00:00,104.12,10554.385,2906.382
2016-07-07 22:00:00,104.12,10370.341,2683.869
2016-07-07 23:00:00,104.12,9938.713,2369.651
2016-07-08 00:00:00,79.62,9493.774,2174.429
2016-07-08 01:00:00,79.62,9198.648,2157.179
2016-07-08 02:00:00,79.62,8989.007,2300.772
2016-07-08 03:00:00,79.62,8855.86,2444.891
2016-07-08 04:00:00,79.62,8808.68599999,2571.934
2016-07-08 05:00:00,79.62,8716.275,2489.439
2016-07-08 06:00:00,79.62,8444.145,2341.033
2016-07-08 07:00:00,104.12,9247.865,2382.347
2016-07-08 08:00:00,104.12,10128.29299999,2274.617
2016-07-08 09:00:00,104.12,10552.388,2240.136
2016-07-08 10:00:00,104.12,10821.92499999,2161.227
2016-07-08 11:00:00,104.12,10805.954,2140.344
2016-07-08 12:00:00,104.12,10564.847,1679.389
2016-07-08 13:00:00,104.12,10770.109,1566.518
2016-07-08 14:00:00,104.12,10982.53199999,1942.244
2016-07-08 15:00:00,104.12,10830.821,2289.046
2016-07-08 16:00:00,104.12,10394.409,2753.311
2016-07-08 17:00:00,104.12,10200.555,2939.346
2016-07-08 18:00:00,104.12,10610.374,3439.656
2016-07-08 19:00:00,104.12,10405.61899999,3984.464
2016-07-08 20:00:00,104.12,10154.98799999,4097.802
2016-07-08 21:00:00,104.12,10658.668,3915.421
2016-07-08 22:00:00,104.12,10558.013,3886.446
2016-07-08 23:00:00,104.12,10001.51799999,3916.863
2016-07-09 00:00:00,108.88,9675.47799999,3932.587
2016-07-09 01:00:00,108.88,9320.596,3879.624
2016-07-09 02:00:00,108.88,9076.8,3741.108
2016-07-09 03:00:00,108.88,8916.305,3573.682
2016-07-09 04:00:00,108.88,8820.37099999,3450.141
2016-07-09 05:00:00,108.88,8569.335,3510.547
2016-07-09 06:00:00,108.88,8061.897,3634.133
2016-07-09 07:00:00,108.93,8461.259,3980.078
2016-07-09 08:00:00,108.93,9003.964,4228.505
2016-07-09 09:00:00,108.93,9205.14799999,4224.389
2016-07-09 10:00:00,108.93,9393.81,4237.034
2016-07-09 11:00:00,108.93,9357.652,4359.044
2016-07-09 12:00:00,108.93,9211.25,4126.958
2016-07-09 13:00:00,108.93,9173.702,3891.952
2016-07-09 14:00:00,108.93,9113.931,3922.373
2016-07-09 15:00:00,108.93,9038.234,4063.448
2016-07-09 16:00:00,108.93,8972.037,4245.974
2016-07-09 17:00:00,108.93,9621.11099999,3879.887
2016-07-09 18:00:00,108.93,10782.01099999,3945.211
2016-07-09 19:00:00,108.93,10606.96599999,4226.609
2016-07-09 20:00:00,108.93,10257.951,4198.816
2016-07-09 21:00:00,108.93,10129.59,4080.419
2016-07-09 22:00:00,108.93,9802.70999999,3934.958
2016-07-09 23:00:00,108.93,9385.83599999,3836.551
2016-07-10 00:00:00,108.88,8972.786,3758.519
2016-07-10 01:00:00,108.88,8741.70699999,3760.318
2016-07-10 02:00:00,108.88,8558.61,3773.276
2016-07-10 03:00:00,108.88,8402.22,3730.408
2016-07-10 04:00:00,108.88,8317.37999999,3748.659
2016-07-10 05:00:00,108.88,8055.514,3789.738
2016-07-10 06:00:00,108.88,7511.544,3621.557
2016-07-10 07:00:00,108.88,7586.39,3668.876
2016-07-10 08:00:00,108.88,7759.339,4230.5
2016-07-10 09:00:00,108.88,7900.611,4256.814
2016-07-10 10:00:00,108.88,7968.138,3943.021
2016-07-10 11:00:00,108.88,8110.793,3558.172
2016-07-10 12:00:00,108.88,8165.426,3193.764
2016-07-10 13:00:00,108.88,8156.397,3094.124
2016-07-10 14:00:00,108.88,8171.922,3130.988
2016-07-10 15:00:00,108.88,8142.323,3334.141
2016-07-10 16:00:00,108.88,8223.17999999,3630.917
2016-07-10 17:00:00,108.93,8851.209,3827.484
2016-07-10 18:00:00,108.93,10093.83999999,4130.546
2016-07-10 19:00:00,108.93,9910.665,4315.91
2016-07-10 20:00:00,108.93,9643.65,4506.801
2016-07-10 21:00:00,108.93,9552.19799999,4459.935
2016-07-10 22:00:00,108.88,9327.868,4471.724
2016-07-10 23:00:00,108.88,8997.741,4390.841
2016-07-11 00:00:00,108.88,8642.828,4252.964
2016-07-11 01:00:00,108.88,8374.101,4167.861
2016-07-11 02:00:00,108.88,8177.606,4090.956
2016-07-11 03:00:00,108.88,8125.04,3969.278
2016-07-11 04:00:00,108.88,8117.232,3893.615
2016-07-11 05:00:00,108.88,8113.98,3813.772
2016-07-11 06:00:00,108.88,8030.11,3435.493
2016-07-11 07:00:00,108.93,8850.734,3439.005
2016-07-11 08:00:00,108.93,9795.397,3935.169
2016-07-11 09:00:00,108.93,10248.92499999,3902.922
2016-07-11 10:00:00,108.93,10562.64,3604.072
2016-07-11 11:00:00,108.93,10568.821,3274.503
2016-07-11 12:00:00,108.93,10262.587,3113.408
2016-07-11 13:00:00,108.93,10507.662,2954.725
2016-07-11 14:00:00,108.93,10721.898,2753.398
2016-07-11 15:00:00,108.93,10594.284,2908.614
2016-07-11 16:00:00,108.93,10290.915,3310.148
2016-07-11 17:00:00,108.93,10036.90299999,3684.661
2016-07-11 18:00:00,108.93,10372.52,4052.735
2016-07-11 19:00:00,108.93,10105.106,4249.248
2016-07-11 20:00:00,108.93,9937.26899999,4379.688
2016-07-11 21:00:00,108.93,10363.75499999,4429.56
2016-07-11 22:00:00,108.93,10172.34599999,4238.175
2016-07-11 23:00:00,108.93,9724.583,4176.875
2016-07-12 00:00:00,108.88,9280.969,4100.515
2016-07-12 01:00:00,108.88,8965.61,4059.806
2016-07-12 02:00:00,108.88,8757.412,4053.64
2016-07-12 03:00:00,108.88,8663.402,3970.14
2016-07-12 04:00:00,108.88,8631.37,3992.459
2016-07-12 05:00:00,108.88,8567.447,3658.825
2016-07-12 06:00:00,108.88,8382.49199999,3328.064
2016-07-12 07:00:00,108.93,9148.6,3474.646
2016-07-12 08:00:00,108.93,10063.734,3830.767
2016-07-12 09:00:00,108.93,10503.465,3577.94
2016-07-12 10:00:00,108.93,10735.94799999,3101.103
2016-07-12 11:00:00,108.93,10721.739,2640.403
2016-07-12 12:00:00,108.93,10491.249,2397.819
2016-07-12 13:00:00,108.93,10769.301,2494.3
2016-07-12 14:00:00,108.93,10972.945,2556.706
2016-07-12 15:00:00,108.93,10943.527,2651.712
2016-07-12 16:00:00,108.93,10607.15599999,2915.052
2016-07-12 17:00:00,108.93,10302.427,2952.496
2016-07-12 18:00:00,108.93,10742.88599999,2965.332
2016-07-12 19:00:00,108.93,10431.361,3188.352
2016-07-12 20:00:00,108.93,10247.014,3390.945
2016-07-12 21:00:00,108.93,10694.301,3509.841
2016-07-12 22:00:00,108.93,10492.435,3616.92
2016-07-12 23:00:00,108.93,10021.292,3637.311
2016-07-13 00:00:00,108.88,9560.944,3571.979
2016-07-13 01:00:00,108.88,9186.96899999,3308.764
2016-07-13 02:00:00,108.88,8987.314,3135.986
2016-07-13 03:00:00,108.88,8851.89,3131.189
2016-07-13 04:00:00,108.88,8759.37199999,2981.628
2016-07-13 05:00:00,108.88,8690.56799999,2846.104
2016-07-13 06:00:00,108.88,8509.364,2613.777
2016-07-13 07:00:00,108.93,9268.956,2750.647
2016-07-13 08:00:00,108.93,10093.857,3254.224
2016-07-13 09:00:00,108.93,10566.86899999,3007.708
2016-07-13 10:00:00,108.93,10867.37199999,2515.627
2016-07-13 11:00:00,108.93,10915.692,2028.333
2016-07-13 12:00:00,108.93,10667.60399999,1748.088
2016-07-13 13:00:00,108.93,10915.26,1777.392
2016-07-13 14:00:00,108.93,11058.427,2060.366
2016-07-13 15:00:00,108.93,10935.145,2351.063
2016-07-13 16:00:00,108.93,10593.058,2798.122
2016-07-13 17:00:00,108.93,10260.255,3158.498
2016-07-13 18:00:00,108.93,10674.59,3418.027
2016-07-13 19:00:00,108.93,10366.481,3876.566
2016-07-13 20:00:00,108.93,10183.165,3984.306
2016-07-13 21:00:00,108.93,10576.384,4050.706
2016-07-13 22:00:00,108.93,10430.12799999,4179.97
2016-07-13 23:00:00,108.93,9942.73799999,4295.95
2016-07-14 00:00:00,108.88,9508.222,4476.181
2016-07-14 01:00:00,108.88,9150.94199999,4518.858
2016-07-14 02:00:00,108.88,8920.789,4635.816
2016-07-14 03:00:00,108.88,8782.692,4580.832
2016-07-14 04:00:00,108.88,8692.01799999,4422.527
2016-07-14 05:00:00,108.88,8568.426,4234.167
2016-07-14 06:00:00,108.88,8387.76,4039.292
2016-07-14 07:00:00,108.93,9210.69999999,4216.775
2016-07-14 08:00:00,108.93,10112.26799999,4522.733
2016-07-14 09:00:00,108.93,10469.524,4314.86
2016-07-14 10:00:00,108.93,10713.175,3898.297
2016-07-14 11:00:00,108.93,10691.056,3477.031
2016-07-14 12:00:00,108.93,10495.08999999,3024.679
2016-07-14 13:00:00,108.93,10791.682,2720.681
2016-07-14 14:00:00,108.93,11006.953,2753.628
2016-07-14 15:00:00,108.93,10886.562,3026.965
2016-07-14 16:00:00,108.93,10591.498,3310.253
2016-07-14 17:00:00,108.93,10285.097,3402.447
2016-07-14 18:00:00,108.93,10725.655,3732.054
2016-07-14 19:00:00,108.93,10436.284,4036.97
2016-07-14 20:00:00,108.93,10267.157,4146.735
2016-07-14 21:00:00,108.93,10699.881,4176.701
2016-07-14 22:00:00,108.93,10483.318,4194.099
2016-07-14 23:00:00,108.93,10035.77,3810.86
2016-07-15 00:00:00,108.88,9536.114,3793.895
2016-07-15 01:00:00,108.88,9158.412,3931.039
2016-07-15 02:00:00,108.88,8908.958,4112.417
2016-07-15 03:00:00,108.88,8811.329,4000.08
2016-07-15 04:00:00,108.88,8803.202,3720.385
2016-07-15 05:00:00,108.88,8707.57,3675.557
2016-07-15 06:00:00,108.88,8474.065,3640.616
2016-07-15 07:00:00,108.93,9306.144,3802.149
2016-07-15 08:00:00,108.93,10241.126,3815.885
2016-07-15 09:00:00,108.93,10708.918,3639.978
2016-07-15 10:00:00,108.93,10964.30299999,3369.943
2016-07-15 11:00:00,108.93,10921.954,2955.012
2016-07-15 12:00:00,108.93,10685.51,2571.642
2016-07-15 13:00:00,108.93,10993.571,2343.175
2016-07-15 14:00:00,108.93,11127.322,2574.749
2016-07-15 15:00:00,108.93,11003.73999999,2883.045
2016-07-15 16:00:00,108.93,10508.992,3258.181
2016-07-15 17:00:00,108.93,10191.43999999,3521.462
2016-07-15 18:00:00,108.93,10673.829,3754.162
2016-07-15 19:00:00,108.93,10379.254,3936.311
2016-07-15 20:00:00,108.93,10126.00099999,4043.016
2016-07-15 21:00:00,108.93,10592.152,3961.004
2016-07-15 22:00:00,108.93,10440.394,3946.967
2016-07-15 23:00:00,108.93,9983.259,3967.435
2016-07-16 00:00:00,108.93,9571.98899999,4097.987
2016-07-16 01:00:00,108.93,9296.563,4022.703
2016-07-16 02:00:00,108.93,9046.148,3959.159
2016-07-16 03:00:00,108.93,8916.721,3825.605
2016-07-16 04:00:00,108.93,8843.04599999,3610.546
2016-07-16 05:00:00,108.93,8588.644,3466.234
2016-07-16 06:00:00,108.93,8117.833,3309.068
2016-07-16 07:00:00,113.56,8530.713,3117.906
2016-07-16 08:00:00,113.56,9132.258,3221.678
2016-07-16 09:00:00,113.56,9490.217,3027.475
2016-07-16 10:00:00,113.56,9734.525,2379.955
2016-07-16 11:00:00,113.56,9821.385,1685.814
2016-07-16 12:00:00,113.56,9691.278,1493.334
2016-07-16 13:00:00,113.56,9576.109,1672.913
2016-07-16 14:00:00,113.56,9547.84299999,1880.018
2016-07-16 15:00:00,113.56,9471.408,1905.465
2016-07-16 16:00:00,113.56,9308.802,1987.694
2016-07-16 17:00:00,113.56,9845.67099999,1943.228
2016-07-16 18:00:00,113.56,11089.677,2135.8
2016-07-16 19:00:00,113.56,10887.651,2392.069
2016-07-16 20:00:00,113.56,10551.051,2374.904
2016-07-16 21:00:00,113.56,10403.002,2063.366
2016-07-16 22:00:00,113.56,10079.399,1956.928
2016-07-16 23:00:00,113.56,9673.367,1845.069
2016-07-17 00:00:00,108.93,9309.39799999,1885.531
2016-07-17 01:00:00,108.93,8979.457,2018.057
2016-07-17 02:00:00,108.93,8761.401,2160.887
2016-07-17 03:00:00,108.93,8629.025,1962.478
2016-07-17 04:00:00,108.93,8506.01299999,1857.876
2016-07-17 05:00:00,108.93,8123.183,1864.429
2016-07-17 06:00:00,108.93,7544.61899999,1790.129
2016-07-17 07:00:00,108.93,7751.618,1590.514
2016-07-17 08:00:00,108.93,7998.609,1668.413
2016-07-17 09:00:00,108.93,8266.906,1391.76
2016-07-17 10:00:00,108.93,8506.212,1022.187
2016-07-17 11:00:00,108.93,8627.703,1031.896
2016-07-17 12:00:00,108.93,8614.448,1285.574
2016-07-17 13:00:00,108.93,8604.38199999,1435.125
2016-07-17 14:00:00,108.93,8609.835,1573.217
2016-07-17 15:00:00,108.93,8576.558,1742.55
2016-07-17 16:00:00,108.93,8554.92499999,2019.369
2016-07-17 17:00:00,113.56,9178.56899999,2006.362
2016-07-17 18:00:00,113.56,10541.733,1921.369
2016-07-17 19:00:00,113.56,10354.738,1799.792
2016-07-17 20:00:00,113.56,10198.67399999,1660.122
2016-07-17 21:00:00,113.56,10152.253,1679.21
2016-07-17 22:00:00,108.93,9950.395,1517.064
2016-07-17 23:00:00,108.93,9578.508,1419.136
2016-07-18 00:00:00,108.93,9091.85199999,1338.243
2016-07-18 01:00:00,108.93,8903.061,1339.569
2016-07-18 02:00:00,108.93,8737.71799999,1282.454
2016-07-18 03:00:00,108.93,8608.771,1339.376
2016-07-18 04:00:00,108.93,8559.559,1624.175
2016-07-18 05:00:00,108.93,8456.283,1667.704
2016-07-18 06:00:00,108.93,8310.52999999,1627.87
2016-07-18 07:00:00,113.56,9188.934,1559.416
2016-07-18 08:00:00,113.56,10112.33599999,1628.164
2016-07-18 09:00:00,113.56,10593.723,1397.317
2016-07-18 10:00:00,113.56,10915.07699999,1387.914
2016-07-18 11:00:00,113.56,10923.84899999,1461.842
2016-07-18 12:00:00,113.56,10743.483,1466.012
2016-07-18 13:00:00,113.56,11006.862,1600.094
2016-07-18 14:00:00,113.56,11245.258,1689.084
2016-07-18 15:00:00,113.56,11189.383,1806.536
2016-07-18 16:00:00,113.56,10819.897,2119.859
2016-07-18 17:00:00,113.56,10468.625,2560.58
2016-07-18 18:00:00,113.56,10777.61999999,2923.655
2016-07-18 19:00:00,113.56,10541.722,3239.204
2016-07-18 20:00:00,113.56,10401.465,3153.084
2016-07-18 21:00:00,113.56,10952.887,3018.198
2016-07-18 22:00:00,113.56,10835.02199999,2826.639
2016-07-18 23:00:00,113.56,10353.41,2986.413
2016-07-19 00:00:00,108.93,9917.061,2903.545
2016-07-19 01:00:00,108.93,9560.88899999,2751.073
2016-07-19 02:00:00,108.93,9330.94,2772.984
2016-07-19 03:00:00,108.93,9215.666,2727.951
2016-07-19 04:00:00,108.93,9181.454,2706.634
2016-07-19 05:00:00,108.93,9023.472,2778.79
2016-07-19 06:00:00,108.93,8748.975,2698.828
2016-07-19 07:00:00,113.56,9516.731,2785.393
2016-07-19 08:00:00,113.56,10375.44799999,3272.631
2016-07-19 09:00:00,113.56,10739.26199999,3542.681
2016-07-19 10:00:00,113.56,10980.17099999,3473.228
2016-07-19 11:00:00,113.56,10957.053,3337.833
2016-07-19 12:00:00,113.56,10686.203,3362.744
2016-07-19 13:00:00,113.56,10918.467,3556.683
2016-07-19 14:00:00,113.56,11119.61599999,3581.062
2016-07-19 15:00:00,113.56,11022.352,3810.087
2016-07-19 16:00:00,113.56,10686.15999999,4148.87
2016-07-19 17:00:00,113.56,10275.293,4071.384
2016-07-19 18:00:00,113.56,10644.968,3902.793
2016-07-19 19:00:00,113.56,10361.31299999,4093.903
2016-07-19 20:00:00,113.56,10192.95699999,4289.885
2016-07-19 21:00:00,113.56,10661.29899999,4512.733
2016-07-19 22:00:00,113.56,10501.42,4504.93
2016-07-19 23:00:00,113.56,10038.49299999,4647.092
2016-07-20 00:00:00,108.93,9554.85299999,4522.392
2016-07-20 01:00:00,108.93,9214.83499999,4204.717
2016-07-20 02:00:00,108.93,9016.391,4030.528
2016-07-20 03:00:00,108.93,8892.02699999,3856.829
2016-07-20 04:00:00,108.93,8859.79099999,3723.094
2016-07-20 05:00:00,108.93,8798.349,3570.63
2016-07-20 06:00:00,108.93,8621.972,3508.456
2016-07-20 07:00:00,113.56,9368.669,3962.752
2016-07-20 08:00:00,113.56,10189.358,4445.382
2016-07-20 09:00:00,113.56,10583.338,4376.968
2016-07-20 10:00:00,113.56,10812.648,4149.476
2016-07-20 11:00:00,113.56,10757.183,3989.738
2016-07-20 12:00:00,113.56,10513.23699999,3451.501
2016-07-20 13:00:00,113.56,10747.749,3221.503
2016-07-20 14:00:00,113.56,10953.895,3351.024
2016-07-20 15:00:00,113.56,10838.636,3516.708
2016-07-20 16:00:00,113.56,10480.031,3762.765
2016-07-20 17:00:00,113.56,10133.001,3788.055
2016-07-20 18:00:00,113.56,10598.803,3859.974
2016-07-20 19:00:00,113.56,10386.017,4246.961
2016-07-20 20:00:00,113.56,10167.00199999,4373.144
2016-07-20 21:00:00,113.56,10570.106,4456.882
2016-07-20 22:00:00,113.56,10403.118,4492.918
2016-07-20 23:00:00,113.56,9948.834,4507.362
2016-07-21 00:00:00,108.93,9431.522,4327.638
2016-07-21 01:00:00,108.93,9082.667,4138.348
2016-07-21 02:00:00,108.93,8888.206,4095.937
2016-07-21 03:00:00,108.93,8769.234,3974.594
2016-07-21 04:00:00,108.93,8758.29999999,3802.252
2016-07-21 05:00:00,108.93,8676.255,3650.852
2016-07-21 06:00:00,108.93,8479.123,3337.221
2016-07-21 07:00:00,113.56,9258.309,3307.114
2016-07-21 08:00:00,113.56,10071.663,3700.225
2016-07-21 09:00:00,113.56,10558.355,3384.311
2016-07-21 10:00:00,113.56,10805.14,3056.181
2016-07-21 11:00:00,113.56,10761.855,2627.122
2016-07-21 12:00:00,113.56,10525.556,2380.862
2016-07-21 13:00:00,113.56,10777.649,2307.637
2016-07-21 14:00:00,113.56,11049.146,2461.848
2016-07-21 15:00:00,113.56,10956.49699999,2701.256
2016-07-21 16:00:00,113.56,10640.562,2806.44
2016-07-21 17:00:00,113.56,10218.06399999,2996.923
2016-07-21 18:00:00,113.56,10667.277,3394.348
2016-07-21 19:00:00,113.56,10357.52899999,3838.788
2016-07-21 20:00:00,113.56,10171.444,3923.6
2016-07-21 21:00:00,113.56,10666.362,3866.465
2016-07-21 22:00:00,113.56,10413.029,3966.146
2016-07-21 23:00:00,113.56,9948.95199999,4005.454
2016-07-22 00:00:00,108.93,9491.49,4186.1
2016-07-22 01:00:00,108.93,9153.12199999,4169.16
2016-07-22 02:00:00,108.93,8879.387,4001.529
2016-07-22 03:00:00,108.93,8774.14599999,3800.383
2016-07-22 04:00:00,108.93,8685.387,3774.771
2016-07-22 05:00:00,108.93,8560.43399999,3868.844
2016-07-22 06:00:00,108.93,8305.26,3714.113
2016-07-22 07:00:00,113.56,9142.251,3556.518
2016-07-22 08:00:00,113.56,9998.366,3756.09
2016-07-22 09:00:00,113.56,10502.27799999,3704.323
2016-07-22 10:00:00,113.56,10806.005,3460.634
2016-07-22 11:00:00,113.56,10676.068,3204.876
2016-07-22 12:00:00,113.56,10246.212,2845.178
2016-07-22 13:00:00,113.56,10658.03,2825.827
2016-07-22 14:00:00,113.56,10783.462,3049.803
2016-07-22 15:00:00,113.56,10627.924,3432.762
2016-07-22 16:00:00,113.56,10221.702,3866.229
2016-07-22 17:00:00,113.56,10027.99099999,3960.811
2016-07-22 18:00:00,113.56,10500.176,3895.574
2016-07-22 19:00:00,113.56,10236.846,4113.71
2016-07-22 20:00:00,113.56,10064.562,4064.941
2016-07-22 21:00:00,113.56,10497.587,4049.43
2016-07-22 22:00:00,113.56,10291.527,4223.524
2016-07-22 23:00:00,113.56,9884.808,4268.636
2016-07-23 00:00:00,113.6,9475.24399999,4025.89
2016-07-23 01:00:00,113.6,9152.222,3877.943
2016-07-23 02:00:00,113.6,8915.65599999,3828.742
2016-07-23 03:00:00,113.6,8753.859,3953.68
2016-07-23 04:00:00,113.6,8672.542,3855.974
2016-07-23 05:00:00,113.6,8469.302,3788.012
2016-07-23 06:00:00,113.6,8025.541,3659.025
2016-07-23 07:00:00,119.01,8519.542,3686.96
2016-07-23 08:00:00,119.01,9070.417,3855.692
2016-07-23 09:00:00,119.01,9408.297,3888.362
2016-07-23 10:00:00,119.01,9549.971,3647.442
2016-07-23 11:00:00,119.01,9530.916,3455.834
2016-07-23 12:00:00,119.01,9380.45999999,3241.006
2016-07-23 13:00:00,119.01,9288.879,3294.942
2016-07-23 14:00:00,119.01,9201.39299999,3392.539
2016-07-23 15:00:00,119.01,9138.826,3569.979
2016-07-23 16:00:00,119.01,9000.98599999,3720.217
2016-07-23 17:00:00,119.01,9602.119,3687.893
2016-07-23 18:00:00,119.01,10830.704,3699.112
2016-07-23 19:00:00,119.01,10620.77,3795.583
2016-07-23 20:00:00,119.01,10340.76,3975.483
2016-07-23 21:00:00,119.01,10180.196,4087.287
2016-07-23 22:00:00,119.01,9834.15299999,4156.914
2016-07-23 23:00:00,119.01,9436.58199999,3965.912
